smiles,reagent_id,dhodh_activity,rorgt_activity,ds_1,ds_2
C#CC1CCNC1,3566143,0.4280921518802643,0.575570285320282,-4.7,-4.3
O=S(=O)(Cl)c1ccc2ncccc2c1,3566238,0.3775345981121063,0.5788571238517761,-7.2,-7.0
Cc1nccc(Br)n1,3566385,0.389960765838623,0.5610754489898682,-5.1,-4.8
CC(C)(CN)c1cccc(F)c1,3566409,0.4069682955741882,0.5781420469284058,-6.5,-6.1
CCC(N)c1ccc(F)cc1F,3566475,0.4067966639995575,0.5702646374702454,-6.5,-6.1
CS(=O)(=O)c1ccc(OCCBr)cc1,3566613,0.4144091606140136,0.573807954788208,-6.3,-5.8
CS(=O)(=O)c1cccc(OCCBr)c1,3566628,0.4148531556129455,0.5711246728897095,-6.7,-6.3
NC1(c2ccccc2F)CC1,3566665,0.3832226693630218,0.5857869386672974,-7.0,-6.2
OC1(C(F)(F)F)CCCNC1,3566673,0.4212931096553802,0.5604994297027588,-5.8,-5.6
CC(C)(C(=O)O)c1cccc(F)c1,3566674,0.4048216044902801,0.5762426853179932,-7.4,-6.8
NC1CCN(S(=O)(=O)C2CCOCC2)CC1,3566814,0.4113596081733703,0.5710504651069641,-5.9,-6.8
N#Cc1ccc(F)c(CN)c1,3566907,0.407690942287445,0.566674530506134,-6.2,-5.9
Nc1cccc2c1CCS2(=O)=O,3567366,0.3871631324291229,0.5861477255821228,-6.5,-6.2
Cc1ccc(S(=O)(=O)CC(=O)CBr)cc1,3567369,0.4135755002498626,0.5728257894515991,-6.4,-6.7
Cn1ccnc(Br)c1=O,3567413,0.3997614085674286,0.5612070560455322,-5.5,-5.1
FC(F)(F)c1ccccc1-c1nc2ccccc2[nH]1,3567455,0.3618766069412231,0.577547013759613,-8.7,-9.1
c1ccc2c(-c3nc4ccccc4[nH]3)cccc2c1,3567456,0.3306228518486023,0.5816653370857239,-9.9,-10.0
Cc1nnc(C(N)C(C)C)[nH]1,3567495,0.4045903086662292,0.5785267353057861,-6.3,-6.2
NC(CO)c1cccc(Cl)c1,3567503,0.4071425795555115,0.5736160278320312,-6.2,-5.8
CS(=O)(=O)c1cccc(C(N)c2ccc(Cl)cc2)c1,3567605,0.3951362371444702,0.5825762748718262,-8.0,-8.1
Cc1ccc(C(N)c2cccc(S(C)(=O)=O)c2)cc1,3567607,0.3919861316680908,0.5841995477676392,-8.1,-8.2
COc1ccc(C(N)c2cccc(S(C)(=O)=O)c2)cc1,3567608,0.3964450657367706,0.583020031452179,-7.9,-8.0
CS(=O)(=O)c1cccc(C(N)c2ccc(F)cc2)c1,3567609,0.3941570520401001,0.5817970633506775,-8.1,-8.4
CCc1ccc(C(N)c2cccc(S(C)(=O)=O)c2)cc1,3567621,0.3949995338916778,0.5866990089416504,-8.2,-7.9
NS(=O)(=O)c1ccc2c(c1)NCCC2,3567673,0.4022959768772125,0.5849390029907227,-6.9,-6.8
CN(C)S(=O)(=O)c1ccc2c(c1)NCCC2,3567675,0.4060305655002594,0.5889152884483337,-7.2,-7.1
CC(C)(C(=O)O)c1cccc(Cl)c1,3567695,0.4057312607765198,0.5782316327095032,-7.3,-6.6
CN1C(=O)CCNc2ccccc21,3567717,0.3894237577915191,0.5840733647346497,-6.9,-7.0
Cc1cccc(C(C)C(=O)O)c1,3567724,0.4034978151321411,0.5750226974487305,-7.3,-6.7
CCC(O)c1ccc(F)cc1F,3567765,0.405303418636322,0.5664533972740173,-6.4,-6.1
CCN(c1ccccc1)c1ccc(C=O)cc1,3567779,0.3851270079612732,0.5844120383262634,-8.2,-7.5
CC(C)CC1CCCCCN1,3567883,0.410675048828125,0.5765741467475891,-6.4,-6.3
CC(N)CCC(=O)O,3567928,0.4299956560134887,0.5475350618362427,-4.8,-3.9
CSCCCCC(=O)O,3567979,0.4271895587444305,0.5405404567718506,-4.6,-4.0
CCC(C)C1CCCCN1,3568024,0.4180557429790497,0.5808311104774475,-6.0,-5.7
CCC(C)C(C)N,3568145,0.4365246593952179,0.5712178349494934,-4.5,-4.2
c1ccc(CN2CCCNc3ccccc32)cc1,3568147,0.3791803121566772,0.5878116488456726,-10.0,-8.1
CS(=O)(=O)c1cccc(Oc2ccc(N)cc2)c1,3568213,0.3868078291416168,0.579075038433075,-7.8,-7.9
Cc1csc(NC2CC2)n1,3568219,0.3824940919876098,0.5767456889152527,-5.5,-5.3
CCNc1nc(C)cs1,3568220,0.3955048620700836,0.5692367553710938,-5.2,-4.6
CN1CCCNc2ccc(F)cc21,3568249,0.3943608105182647,0.5788211822509766,-7.7,-6.7
NCc1ccc(O)c(F)c1,3568383,0.4029267132282257,0.5692579746246338,-5.8,-5.4
N#Cc1cccc(N2CCOC2=O)c1,3568384,0.3999974429607391,0.5767433643341064,-7.7,-6.6
CC(C)(C#N)c1cccc(F)c1,3568407,0.4122800529003143,0.5785817503929138,-7.0,-6.4
N#CC(F)(F)c1cccc(Br)c1,3568453,0.4179311990737915,0.5720048546791077,-6.5,-6.3
N#Cc1cnn(-c2ccccn2)c1N,3568572,0.3767711222171783,0.5790518522262573,-7.6,-6.2
OCc1cccc2ncccc12,3568582,0.3591080009937286,0.5714172124862671,-7.1,-6.6
O=C(O)CCn1ncc2ccccc21,3568686,0.3755590319633484,0.5787978768348694,-7.4,-6.6
Cc1cc(N)n2ncnc2n1,3568724,0.358057826757431,0.5790985822677612,-6.7,-5.7
O=C(O)c1cccc2c1NCCC2,3568771,0.3875739276409149,0.5795032978057861,-7.7,-6.7
CS(=O)(=O)CCCO,3568796,0.4279942512512207,0.538670003414154,-4.6,-4.0
CC(O)C(=O)N(C)C,3568797,0.4391643404960632,0.5513468384742737,-5.0,-4.3
Nc1nnc(-c2ccccn2)o1,3568802,0.3630726337432861,0.5733194351196289,-7.3,-6.4
NCCN1CCCC1=O,3568811,0.421373188495636,0.5606114864349365,-5.0,-4.7
C#Cc1cncnc1,3568820,0.3911357820034027,0.5633865594863892,-5.0,-4.5
OCCN1CCCc2ccccc21,3568894,0.3927651643753052,0.5800679326057434,-6.5,-6.6
CCCC1CCCN1,3568899,0.416206955909729,0.5781572461128235,-5.1,-4.9
Cc1cccc(-c2cc(N)[nH]n2)c1,3568907,0.3637213408946991,0.5826833844184875,-8.3,-7.4
CNCc1nccs1,3568929,0.3954002559185028,0.5687987804412842,-4.4,-3.9
Cn1cnc2cc(N)ccc21,3568964,0.36195108294487,0.5828814506530762,-5.9,-5.6
Nc1nccc(-c2ccncc2)n1,3568983,0.3636575639247894,0.5773181915283203,-7.6,-6.5
CC(C(=O)O)n1cccc1,3569067,0.404740422964096,0.5802634954452515,-5.5,-5.1
Cc1ccn(-c2ccc(N)cc2)n1,3569068,0.3691247403621673,0.5892048478126526,-7.3,-6.6
Cc1cccc(C(C)N)c1,3569233,0.4017246961593628,0.5824740529060364,-6.4,-6.0
NCCn1nnc2ccccc21,3569321,0.3679975271224975,0.579833984375,-6.7,-6.2
NCc1ccc2cc[nH]c2c1,3569322,0.3656090795993805,0.583089292049408,-6.3,-6.0
NCc1cccnc1N,3569324,0.3928866684436798,0.5779629945755005,-5.6,-5.1
Cc1cc(C)n(C(C)CN)n1,3569359,0.4067260026931762,0.5775319933891296,-5.7,-5.1
Cc1ccnc(C(C)N)c1,3569381,0.4024407863616943,0.5782960653305054,-6.0,-5.5
Cc1cccc(C(C)N)n1,3569382,0.4007527530193329,0.5787623524665833,-6.2,-5.4
Nc1cc(-c2ccccn2)n[nH]1,3569391,0.3610659539699554,0.5810345411300659,-7.6,-6.5
Cn1cc(-c2ccc(N)cc2)cn1,3569426,0.3668378293514251,0.5874742269515991,-7.0,-6.4
CCN1CCNCC1=O,3569436,0.424485296010971,0.5671178698539734,-5.5,-4.9
O=C1NCCNC12CCCCC2,3569489,0.4068056643009186,0.5737895965576172,-6.5,-6.3
NCCCc1ccccc1F,3569490,0.4046652317047119,0.569951593875885,-6.5,-5.9
N#CC1(c2cccc(F)c2)CC1,3569492,0.4021692276000976,0.5846074819564819,-7.1,-6.2
Cc1nc(N)cc(Cl)n1,3569632,0.3869268894195556,0.5610144138336182,-5.9,-4.9
Cc1cccc(NN)n1,3569633,0.3961550593376159,0.5704677104949951,-6.2,-5.4
Cc1cccnc1NN,3569634,0.3982591927051544,0.5730654001235962,-6.3,-5.6
Cc1csc(CCl)n1,3569719,0.3924678564071655,0.5541907548904419,-4.8,-4.2
CNCCn1ccnc1,3569740,0.4073779881000519,0.5769522190093994,-4.5,-4.2
COCCC1CCCNC1,3569807,0.4162369072437286,0.5685980319976807,-5.2,-4.8
CCc1nc(C)cc(Cl)n1,3569916,0.3976220190525055,0.5631982684135437,-6.2,-5.5
CC1(O)CCCNC1,3570195,0.4113803505897522,0.5673496723175049,-5.0,-4.5
Cc1csc(C(C)CN)n1,3570216,0.3991393148899078,0.5718981027603149,-5.5,-4.8
C1CCC2(C1)CNCCO2,3570287,0.401511400938034,0.5688859820365906,-6.0,-5.5
CC(CC(=O)O)N(C)C,3570321,0.4346549808979034,0.5531177520751953,-4.8,-4.1
CN(C)C(=O)Cc1cccc(N)c1,3570394,0.4011025428771972,0.578183114528656,-7.5,-6.3
Cc1cc(N)cc(C)c1O,3570406,0.3995094299316406,0.5714114308357239,-5.8,-5.6
CCS(=O)CC(=O)O,3570424,0.4352546036243438,0.5440812706947327,-4.4,-4.1
CNC(C)CO,3570436,0.4405736029148102,0.5604740381240845,-3.7,-3.5
CCNc1ccc(F)c(Cl)c1,3570444,0.4100617170333862,0.5710024833679199,-6.1,-5.6
CC(C)c1ccnc(N)n1,3570710,0.3961389064788818,0.5821238160133362,-6.2,-5.7
c1n[nH]c2c1CCNC2,3570717,0.3886066675186157,0.588228166103363,-5.7,-5.2
CCNc1ccc(Cl)cc1F,3570822,0.4082802534103393,0.5699724555015564,-6.2,-5.6
C1=CCC2CNCC2C1,3570882,0.4062360525131225,0.6020198464393616,-5.4,-5.5
C[C@H](NC(N)=O)C(=O)O,3570911,0.4369138479232788,0.5559936165809631,-5.2,-4.8
Cc1cccc(C(N)C2CC2)n1,3570942,0.3935767412185669,0.5861921906471252,-7.1,-6.1
Nc1nc2ccc(F)cc2o1,3570978,0.3606359362602234,0.5741242170333862,-6.9,-6.1
CC(C)(C)CCC#N,3571091,0.4429153800010681,0.549437940120697,-4.6,-4.5
CCC1(CO)CCNCC1,3571166,0.4102751016616821,0.5701521039009094,-5.1,-5.0
O=C(O)C1CCCC1O,3571303,0.407818853855133,0.5640906691551208,-5.4,-4.8
CCC(C)(N)c1nc(C)cs1,3571332,0.3953660428524017,0.5800617933273315,-5.6,-5.3
NS(=O)(=O)c1cncc(Cl)c1,3571587,0.411233514547348,0.5722172260284424,-5.8,-5.6
Cc1ccc(S(=O)(=O)CC(C)N)cc1,3571626,0.4074983596801758,0.5784189701080322,-6.8,-6.5
Cc1ccc2ncc(C#N)c(Cl)c2c1,3571683,0.3702935576438904,0.5673545598983765,-6.9,-7.1
O=S(=O)(F)c1ccnc2ccccc12,3571688,0.3706574738025665,0.5703980326652527,-7.5,-7.2
CCSCc1cccc(N)c1,3571692,0.4016731381416321,0.5774921178817749,-6.0,-5.5
C1CC(OC2CCOCC2)CCN1,3571769,0.4124848842620849,0.5690330862998962,-6.5,-6.1
CCCCSCCC(=O)O,3571997,0.4301255643367767,0.5449973344802856,-5.0,-4.5
NS(=O)(=O)c1ccoc1,3572042,0.412016749382019,0.5752584934234619,-5.1,-4.9
CNCc1ccc(S(C)(=O)=O)cc1,3572074,0.4081250131130218,0.5806030035018921,-6.3,-5.8
Cc1nccn1CCCCN,3572116,0.4101030230522156,0.5731722712516785,-5.6,-4.9
Cc1nnc(-c2cccc(C#N)c2)[nH]1,3572136,0.3742058277130127,0.5743640065193176,-7.8,-7.0
CC(C)(C)OC(=O)N1CCCNc2ccccc21,3572149,0.4001697599887848,0.5774778127670288,-7.6,-7.2
O=C1CCNc2ccccc2N1Cc1ccccc1,3572150,0.3810896575450897,0.5872143507003784,-8.5,-8.6
SC1Cc2ccccc2C1,3572166,0.3786028623580932,0.5870940089225769,-6.4,-6.0
CNc1nccn1C,3572169,0.3989563584327698,0.5794805288314819,-5.1,-4.4
OCC1COC1,3572273,0.4249514639377594,0.5548081994056702,-4.0,-3.7
Ic1nccs1,3572274,0.3804075717926025,0.5580973029136658,-3.9,-3.8
Cc1cc(CO)ncn1,3572323,0.3956659138202667,0.5640245079994202,-5.5,-4.9
C1COCC2(C1)CO2,3572561,0.4049973487854004,0.5563454031944275,-5.1,-4.5
CSCC1CCCNC1,3572695,0.4146385788917541,0.5729445219039917,-4.9,-4.4
C1CCC2(CC1)CNC2,3572765,0.3883168399333954,0.5782517790794373,-5.4,-5.3
C[C@@H]1COC[C@@H](C)N1,3572768,0.4314649105072021,0.5708619356155396,-4.9,-4.5
Cc1ccc2ncc(CO)cc2c1,3572830,0.3677549958229065,0.5727598667144775,-7.0,-7.1
Oc1nncs1,3573066,0.374141663312912,0.548581600189209,-4.3,-3.9
CC(C)C(=O)CO,3573311,0.4499952495098114,0.5473493337631226,-4.7,-4.2
O=C(O)C1(F)CCCCCC1,3573330,0.4027164578437805,0.5511394739151001,-6.2,-6.1
Nc1cc(Cl)c(O)cc1F,3573480,0.4012295007705688,0.5690474510192871,-5.7,-5.6
[N-]=[N+]=Nc1nccs1,3573939,0.3880965113639831,0.5529869198799133,-5.3,-4.8
NNc1cccc(F)c1F,3574232,0.4060019552707672,0.559860348701477,-6.7,-5.6
N#Cc1cccc(C(F)F)c1,3574233,0.4077358841896057,0.5630756616592407,-6.4,-6.3
OCC1(F)CCNCC1,3574612,0.4072787463665008,0.5626973509788513,-5.1,-4.7
Cc1nc2ccc(Br)cc2c(Cl)c1C,3574717,0.372970312833786,0.5647976994514465,-7.6,-7.5
COc1ccc(Oc2ccc(S(N)(=O)=O)cc2)cc1,3574758,0.3964538872241974,0.5793483853340149,-7.3,-7.8
NC1(c2cccc(Cl)c2)CC1,3574759,0.3879959881305694,0.590880274772644,-6.6,-5.9
NC1(c2cccc(F)c2)CC1,3574761,0.3875060975551605,0.5888954997062683,-6.9,-6.1
Cc1cccc(NC2CCNCC2)c1,3574854,0.3989059627056122,0.5867200493812561,-7.7,-7.1
NCC1(c2cccc(F)c2)CC1,3574896,0.3922566771507263,0.5878853797912598,-6.8,-6.1
NCC1(c2cccc(Cl)c2)CC1,3574897,0.3922248482704162,0.5895857810974121,-6.7,-6.0
FC(F)(F)C1COCCN1,3574913,0.4289274513721466,0.5584198832511902,-5.5,-5.2
CN1CCCNc2cc(F)ccc21,3574968,0.3948968350887298,0.5784817337989807,-7.7,-6.3
Clc1ccc(-c2ccccn2)nn1,3574977,0.36680668592453,0.5704458355903625,-7.8,-6.8
CC1(O)CCC1,3575021,0.4011474549770355,0.5622755289077759,-4.3,-3.8
O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1,3575073,0.3958374559879303,0.5662456154823303,-7.1,-6.4
CC1CNC(C)C1,3575086,0.4187070429325104,0.586116373538971,-4.7,-4.3
Cc1cc(C)cc(CCN)c1,3575325,0.404820442199707,0.574568510055542,-6.1,-6.2
[N-]=[N+]=Nc1ccc(F)cc1,3575407,0.3902336657047272,0.5633251070976257,-6.2,-6.4
[N-]=[N+]=Nc1ccc(Cl)c(F)c1,3575408,0.3970918357372284,0.5604122877120972,-6.4,-6.7
NC1(c2cccc(Br)c2)CC1,3575411,0.3864373862743377,0.5913000106811523,-6.6,-5.9
Cc1nccc(Oc2ccc(N)cc2)n1,3575496,0.3766097128391266,0.5747758746147156,-8.0,-6.9
NCC(O)c1c(F)cccc1Cl,3575602,0.4063901007175445,0.5651043057441711,-6.3,-5.8
CCC(N)c1cc(F)ccc1F,3575603,0.4073673188686371,0.5722390413284302,-6.9,-6.3
BrCCc1ccc2c(c1)CCO2,3575664,0.3985065817832947,0.5781299471855164,-6.8,-6.6
CS(=O)(=O)C1CCCC(N)C1,3575712,0.3998352587223053,0.5663909316062927,-5.7,-5.7
CCC(C)(C)C=O,3575766,0.4364534318447113,0.5583745837211609,-4.4,-4.3
OC1(C(F)(F)F)CCNC1,3575845,0.4246894717216491,0.5610101222991943,-5.6,-5.2
CNc1cnn(C)c1,3576105,0.3966988325119018,0.5785026550292969,-4.7,-4.1
Cc1cccc(C(C)CN)c1,3576114,0.4065810143947601,0.5819272994995117,-6.7,-6.1
Cn1cc(C(C)(C)N)cn1,3576158,0.4012433290481567,0.5883246660232544,-5.4,-5.0
c1ccc2[nH]c(C3CNC3)nc2c1,3576164,0.3677130937576294,0.5936020016670227,-7.1,-6.6
NC(CO)c1cccnc1,3576255,0.4000406265258789,0.5742166638374329,-5.9,-4.9
CS(=O)(=O)c1ccc(Sc2ccccc2C(=O)O)cc1,3576266,0.3896580338478088,0.5757526755332947,-8.1,-8.0
NS(=O)(=O)c1ccc(Sc2ccccc2C(=O)O)cc1,3576267,0.3931176960468292,0.5779439806938171,-7.4,-7.7
O=C(c1ccccc1)C1CCCNC1,3576305,0.3984988033771515,0.582567036151886,-7.6,-7.2
CS(=O)(=O)C1CCCC1=O,3576350,0.4104364216327667,0.5523677468299866,-5.6,-5.3
CC1CNc2ccccc2CN1,3576411,0.4005676209926605,0.5927190184593201,-6.9,-6.5
OCCNc1cccc(F)c1,3576414,0.4065612852573395,0.5665573477745056,-6.2,-5.3
CC(=O)N(C)N,3576486,0.4386017322540283,0.5519126653671265,-4.1,-3.7
C=Cc1ncccn1,3576492,0.3805059492588043,0.5624083280563354,-5.1,-4.7
C=C(C=O)CCC#N,3576551,0.4488479793071747,0.547187864780426,-4.8,-4.2
CC#CCCCCO,3576571,0.4506592750549316,0.5476827621459961,-5.1,-4.6
CC(C)=CCCC=O,3576580,0.4470866322517395,0.5495558977127075,-5.1,-4.8
SC1COC1,3576605,0.4204678535461426,0.5495986342430115,-3.2,-2.9
CC(C)(N)C(C)(C)C(=O)O,3576618,0.4287909865379333,0.5516559481620789,-4.3,-4.8
CCC(C)(C=O)CC,3576683,0.4346807301044464,0.5597847700119019,-4.8,-4.4
CN1C2CCNCC1CC2,3577337,0.4068536460399627,0.5864105224609375,-4.7,-5.0
CCC(N)Cn1ccc2ccccc21,3578006,0.3798246681690216,0.5864711999893188,-7.2,-6.4
N#Cc1ccc(CS)cc1,3578132,0.3955793082714081,0.5683228373527527,-5.5,-5.1
Cc1nc2cc(CN)ccc2[nH]1,3578606,0.3716515004634857,0.5808815360069275,-6.4,-5.9
O=C(Cl)N1CCCc2ccccc21,3579585,0.3894677758216858,0.5806857347488403,-7.4,-7.2
OC1CCCOc2c(F)cccc21,3580000,0.396938145160675,0.5671702027320862,-7.4,-6.8
CN(C)C(C)(C)C=O,3580518,0.4455110728740692,0.5558018684387207,-4.4,-4.4
O=C1CC2CCC(C1)C2,3580556,0.3898679614067077,0.5732493996620178,-5.6,-5.6
CC(C=O)CC(C)(C)C,3580584,0.4322817921638489,0.5573587417602539,-5.1,-4.9
CC(O)C(C)Br,3580813,0.4453457295894623,0.5580921769142151,-4.2,-3.6
CCOC(=O)C(CC)C(=O)O,3580926,0.4330453872680664,0.5512429475784302,-5.7,-5.1
OCC(CO)c1ccccc1F,3582397,0.4030815064907074,0.5714223384857178,-6.4,-5.7
CC(C)(C)C(=O)c1cccc(N)c1,3582621,0.3974808752536773,0.5806726217269897,-6.8,-6.6
CC(C)(CC(=O)O)Cc1ccccc1,3583424,0.4044795930385589,0.5737895965576172,-7.3,-6.8
SCCc1ccccc1Cl,3584416,0.3984341025352478,0.5705393552780151,-5.8,-5.5
CCc1ccc2c(c1)NCCC2,3585836,0.3936648666858673,0.5879138708114624,-6.8,-6.9
Cc1cc(CCC(=O)O)nn1C,3585861,0.4047009944915771,0.5653228163719177,-6.2,-5.6
Cc1cc(C)c2c(c1)NCCO2,3586473,0.392252117395401,0.575131356716156,-6.4,-6.6
Cc1ccc2c(c1)NCCCO2,3586485,0.3947549164295196,0.5772202014923096,-7.0,-6.5
CC1CNc2cccc(F)c2O1,3586505,0.3962554037570953,0.5745041370391846,-7.1,-6.4
Fc1cc2c(cc1F)OCCN2,3586526,0.400519996881485,0.565950334072113,-6.7,-6.4
CC1CNc2cccc(Cl)c2O1,3586746,0.3972821533679962,0.5773004293441772,-6.8,-6.3
CC1CNc2cc(F)c(F)cc2O1,3586760,0.4028533101081848,0.5692944526672363,-7.2,-6.7
CCC1CNc2cccc(Cl)c2O1,3587156,0.4001663029193878,0.5788447260856628,-7.0,-6.7
Cc1nnc(C(C)N)[nH]1,3587265,0.4015753269195556,0.5761513710021973,-5.5,-5.8
Nc1cccc2ccc(Cl)nc12,3587350,0.358925849199295,0.579188346862793,-7.6,-6.7
O=S(=O)(c1ccc(O)cc1)C1CC1,3587492,0.3924798965454101,0.5857477188110352,-6.0,-6.5
CN(C)c1cc(C#N)c2ccccc2n1,3587535,0.3749262690544128,0.5743511915206909,-6.9,-7.2
O=Cc1ccc(C2CCC2)cc1,3587895,0.3880408406257629,0.5846596360206604,-6.9,-6.8
Cc1cc(O)c(F)cc1F,3587941,0.4007279872894287,0.5572524666786194,-6.1,-5.7
O=C1NS(=O)(=O)c2ncccc21,3588136,0.3880257606506347,0.5830373167991638,-7.3,-6.7
CC(C)(C#N)c1cccc(N)c1,3588169,0.4076711237430572,0.587859570980072,-7.1,-6.2
O[C@@H](c1cccc(F)c1)C(F)(F)F,3588304,0.4162658751010895,0.5630519390106201,-7.2,-6.6
CC(N)c1c(F)cccc1F,3588307,0.4000952243804931,0.5651650428771973,-6.4,-5.9
FC1(C2CC2)CNC1,3588328,0.3984395563602447,0.5824202299118042,-4.7,-4.5
OC1C2CNCC1C2,3588365,0.3973935842514038,0.6052090525627136,-4.3,-4.4
FCC1CCCCN1,3588563,0.4178631603717804,0.573843777179718,-4.9,-4.5
FCC1CCNCC1,3588564,0.4131635427474975,0.5735624432563782,-4.6,-4.9
Oc1cccc2ccc(Cl)cc12,3589163,0.3572088181972503,0.5723456740379333,-7.4,-7.1
NCC1CCc2ccccc21,3589247,0.3870962560176849,0.590053379535675,-6.7,-6.4
Cc1cncc(C2CCCN2)c1,3589328,0.3985567390918731,0.5854238271713257,-7.4,-6.7
NCC(N)c1ccc2ncccc2c1,3589461,0.3791758716106415,0.5829185843467712,-7.1,-6.8
Cn1nccc1Br,3589474,0.3959987163543701,0.5685584545135498,-4.5,-4.1
CC(C)(C)OC(=O)CCCC=O,3589784,0.4309396743774414,0.5400987863540649,-5.8,-5.3
Cc1cnccc1S,3590005,0.388140469789505,0.5620511174201965,-4.9,-4.4
CC(N)c1cccc(Cl)n1,3590145,0.4036944806575775,0.5766645073890686,-6.2,-5.3
C#Cc1cnccn1,3590162,0.3913734257221222,0.5595244765281677,-5.0,-4.4
OCCC1CCNCC1,3590447,0.4103024899959564,0.5735985636711121,-4.9,-4.9
OC1CCCC(F)(F)C1,3590495,0.4011784791946411,0.559084951877594,-5.3,-5.5
Cc1cc([N+](=O)[O-])ccc1CCl,3590663,0.4054044485092163,0.5707639455795288,-6.7,-6.5
CCc1cc(C#N)ccc1O,3591068,0.404973417520523,0.5721681714057922,-6.5,-6.1
NN1CCc2ccccc2C1,3591618,0.3910194039344787,0.5909419059753418,-6.7,-6.4
CC1(C)CCCNc2ccccc21,3591773,0.3866189122200012,0.5853696465492249,-7.8,-7.1
COc1c(Cl)cccc1C#N,3591853,0.4051811993122101,0.5615555047988892,-5.9,-5.6
N#Cc1cccc2cc(O)cnc12,3591937,0.3658641576766968,0.5710058212280273,-7.3,-6.7
NS(=O)(=O)Oc1ccccc1,3592432,0.4062674641609192,0.5647118091583252,-6.4,-5.9
N#Cc1ccc(O)cc1O,3592529,0.3979710936546325,0.5646511912345886,-6.0,-5.3
Cc1cncc(Br)n1,3592687,0.3892151713371277,0.560102105140686,-5.1,-4.4
Cc1ccc(CCl)cn1,3592825,0.4000141024589538,0.5714640021324158,-5.6,-5.0
Cc1c(F)ncnc1F,3592852,0.4037754535675049,0.5507237911224365,-5.6,-5.2
OCC1(O)CCNCC1,3592863,0.4103283286094665,0.5645588040351868,-4.9,-4.9
Cc1cccc(F)c1CN,3592907,0.3993051052093506,0.5663635730743408,-6.1,-5.9
Fc1cccc2c1NCCO2,3592975,0.3935364186763763,0.5728887319564819,-6.5,-5.9
CCCNS(N)(=O)=O,3593159,0.4480228722095489,0.5625107288360596,-4.7,-4.4
Nc1cccnc1-c1ccccn1,3593467,0.3639678955078125,0.5786605477333069,-7.5,-6.8
O=Cc1cc(O)cc(F)c1,3593501,0.393937736749649,0.5554558634757996,-6.2,-5.6
CC(N)c1ccnc(Cl)c1,3593523,0.4042391777038574,0.5751760005950928,-6.1,-5.5
C#Cc1ccnc(Cl)c1,3593537,0.3977124094963074,0.5611714124679565,-5.6,-5.6
Cc1cc(-c2cccnc2)ccc1O,3593973,0.3698897063732147,0.5769100785255432,-8.2,-7.6
OCC(F)(F)CO,3594291,0.4371555149555206,0.5364178419113159,-4.2,-3.9
Cc1ccc(C(C)O)nc1,3594308,0.3987839221954345,0.574945330619812,-6.2,-5.5
COc1cc(C#N)c2ccccc2n1,3594385,0.3715999126434326,0.5669447779655457,-6.7,-6.9
N#Cc1ccc(C(=O)O)c(O)c1,3594467,0.3972446918487549,0.568940281867981,-6.4,-6.0
O=C1CCC2(CCCCCC2)CC1,3594579,0.3908220827579498,0.5648295879364014,-6.5,-7.4
C1=CCCNCC1,3594740,0.4279511570930481,0.5728262662887573,-4.6,-4.4
Oc1cccc(-c2ccncc2)c1,3594745,0.3625048995018005,0.5726929903030396,-8.3,-7.0
O=Cc1cccc2cc(Cl)ccc12,3595266,0.3622238039970398,0.5720198154449463,-7.4,-7.6
CS(=O)(=O)c1cccc(Cl)n1,3595889,0.4022786915302276,0.5669150948524475,-6.4,-5.8
CC(C)(N)c1ccc(F)cc1,3596254,0.4012446999549866,0.5858818888664246,-6.2,-6.0
N#Cc1ccccc1-c1ccncc1,3596312,0.368630975484848,0.5701983571052551,-7.6,-7.2
CC(=O)c1cc(C)n(C)n1,3596326,0.3935310840606689,0.565947949886322,-6.0,-5.4
Oc1cnc2ccc(F)cc2c1,3596480,0.3632603883743286,0.5726279616355896,-7.0,-6.7
C#Cc1ccc2cnccc2c1,3596488,0.3593153059482574,0.5736410021781921,-7.0,-6.8
Cc1cccnc1N=[N+]=[N-],3596728,0.3955245912075043,0.564021646976471,-6.4,-6.1
Cc1ccc2ncc(C#N)c(O)c2c1,3596813,0.3693139851093292,0.571064829826355,-7.1,-6.9
Fc1cccc(-c2cn[nH]c2)c1,3596883,0.364542007446289,0.5752825736999512,-7.6,-6.8
O=[N+]([O-])c1ccc(F)c(C(F)F)c1,3597196,0.4042330086231231,0.5630940794944763,-6.9,-6.8
Nc1nccc(C2CCC2)n1,3597221,0.3799233138561249,0.5825214982032776,-6.8,-6.4
C1CCC2(CCNCC2)OC1,3597558,0.3991032838821411,0.56796795129776,-5.7,-6.0
O=Cc1ccc2c(c1)OCC2,3597667,0.3876291215419769,0.5739992260932922,-6.2,-6.1
Cc1cnc(C#N)nc1,3597677,0.3969191312789917,0.5616129636764526,-5.1,-4.6
c1ccc2c(c1)CCNc1ccccc1-2,3597756,0.3592244386672973,0.5855638980865479,-8.0,-9.0
Brc1ccc2nocc2c1,3597760,0.3565136790275574,0.5737180113792419,-6.0,-6.2
OCCOc1ccnc2ccccc12,3598087,0.3766001164913177,0.5691691040992737,-7.3,-6.6
C1CC2CNCC1O2,3598091,0.4041389226913452,0.5859014987945557,-4.7,-4.5
Brc1ccn2cncc2c1,3598127,0.3594875037670135,0.577755331993103,-5.5,-5.4
N#Cc1c(Br)ccnc1N,3598449,0.3925326466560364,0.5609215497970581,-5.5,-5.4
